ID,URL,County,Desc_short,Status
0018816,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018816,Telfair,CR 82/Milan Cemetery Road From SR 165 To SR 132 - TIA,PRE-CONSTRUCTION
0018817,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018817,Telfair,Telfair County Transit Vehicle Replacement - TIA,PRE-CONSTRUCTION
0018818,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018818,Telfair,Telfair County Transit Service - TIA,PRE-CONSTRUCTION
0018819,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018819,Telfair,Long Bridge Road From Mcrae-Helena City To Wheeler CO Line-TIA,PRE-CONSTRUCTION
0018820,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018820,Telfair,Prison Camp Road From SR 31 To Macedonia Church Road - TIA,PRE-CONSTRUCTION
0018821,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018821,Telfair,Powell School RD From Little Horse Ck RD To Fishing Ck RD-TIA,PRE-CONSTRUCTION
0018822,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018822,Telfair,CS 568/E Boyd Street From SR 27 To Wismer Street - TIA,PRE-CONSTRUCTION
0018823,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018823,Telfair,CS 571/Reynolds Street From SR 27 To Wismer Street - TIA,PRE-CONSTRUCTION
0018824,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018824,Telfair,CS 574/Washington Street From Erie Street To Walnut Street-TIA,PRE-CONSTRUCTION
0018825,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018825,Telfair,CS 568/W Boyd Street From Jones Street To Virginia Ave - TIA,PRE-CONSTRUCTION
0018826,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018826,Telfair,N Johnson Street From Mcleod Street To Cheney Street - TIA,PRE-CONSTRUCTION
0018827,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018827,Telfair,Industrial Blvd From SR 27 To Ocmulgee Street - TIA,PRE-CONSTRUCTION
0018828,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018828,Telfair,CS 580/Victoria Street From SR 27 To Church Street - TIA,PRE-CONSTRUCTION
0018829,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018829,Telfair,CS 572/Oak Street From Reynolds Street To Burns Street - TIA,PRE-CONSTRUCTION
0018830,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018830,Telfair,Calhoun Street From Jones Street To S Of Jones Street - TIA,PRE-CONSTRUCTION
0018831,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018831,Telfair,CS 554/N Johnson Street From SR 117 To Mcleod Street - TIA,PRE-CONSTRUCTION
0018832,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018832,Telfair,Ocmulgee Street From Johnson Street To Pace Street - TIA,PRE-CONSTRUCTION
0018833,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018833,Telfair,Red Oak Street From Old Sand Pit RD To W Of Hilltop Drive-TIA,PRE-CONSTRUCTION
0018834,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018834,Telfair,Hilltop Drive From Red Oak Street To N Of Red Oak Street-TIA,PRE-CONSTRUCTION
0018835,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018835,Telfair,CS 570/Telfair Street From River Street To Murray Street-TIA,PRE-CONSTRUCTION
0018836,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018836,Telfair,Renwick Street From W Railroad Street To Jones Street - TIA,PRE-CONSTRUCTION
0018837,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018837,Telfair,CS 569/Burns Street From SR 27 To River Street - TIA,PRE-CONSTRUCTION
0018838,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018838,Telfair,Ware Street From Whiteblough Street To Jones Street - TIA,PRE-CONSTRUCTION
0018839,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018839,Telfair,CS 584/Stokes Street From Ware Street To Clements Street-TIA,PRE-CONSTRUCTION
0018840,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018840,Telfair,Murray Street From Wismer Street To Telfair Street - TIA,PRE-CONSTRUCTION
0018841,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018841,Telfair,CS 735/CS 770/1St Ave @ Pine Street - TIA,PRE-CONSTRUCTION
0018842,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018842,Telfair,CS 635/Center Ave From 4Th Street To 5Th Street - TIA,PRE-CONSTRUCTION
0018843,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018843,Telfair,Lenox Ave From 6Th Street To Mcrae-Helena City Limits - TIA,PRE-CONSTRUCTION
0018844,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018844,Telfair,6Th Street From Lenox Ave To Mcrae-Helena City Limits - TIA,PRE-CONSTRUCTION
0018845,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018845,Telfair,N Railroad Street From Irwington Ave To Walnut Street - TIA,PRE-CONSTRUCTION
0018846,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018846,Telfair,Willow Creek Lane From Strozie Street To Walnut Street - TIA,PRE-CONSTRUCTION
0018847,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018847,Telfair,Poplar Street From 5Th Ave To Willow Creek Lane - TIA,UNDER-CONSTRUCTION
0018848,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018848,Telfair,CS 643/CS 671/6Th Street From Albany Ave To Lenox Ave - TIA,UNDER-CONSTRUCTION
0018849,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018849,Telfair,CS 664/CS 842/5Th Street From Graham Street To Forsyth Ave-TIA,UNDER-CONSTRUCTION
0018850,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018850,Telfair,CS 658/CS 669/4Th Street From Albany Ave To Forsyth Ave-TIA,UNDER-CONSTRUCTION
0018851,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018851,Telfair,SR 27 From Telfair Ave To Hunter Ave - TIA,UNDER-CONSTRUCTION
0018852,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018852,Telfair,SR 30 & Graham Street In Mcrae Helena - TIA,UNDER-CONSTRUCTION
0018853,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018853,Telfair,CS 766/Telfair Ave From SR 27 To Smith Street - TIA,UNDER-CONSTRUCTION
0018854,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018854,Telfair,CS 765/Pine Street From SR 30 To Telfair Ave - TIA,UNDER-CONSTRUCTION
0018855,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018855,Telfair,CS 762/Parsonage Street From Hunter Ave To 2Nd Ave - TIA,UNDER-CONSTRUCTION
0018856,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018856,Telfair,Huckabee Street From Albany Ave To S 1St Ave - TIA,PRE-CONSTRUCTION
0018857,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018857,Wheeler,CS 650/Oak Ridge Road From SR 149 To W Of SR 149 - TIA,PRE-CONSTRUCTION
0018858,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018858,Telfair,Scotland Town RD From Community House RD To Scotland City-TIA,PRE-CONSTRUCTION
0018859,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018859,Toombs,Aimwell Road & Extension From SR 4 To Oren Sharpe Road - TIA,PRE-CONSTRUCTION
0018860,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018860,Toombs,CR 364 From Cedar Crossing Vidalia RD To Montgomery County-TIA,UNDER-CONSTRUCTION
0018861,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018861,Toombs,SR 292 From Oxley Drive To Estelle Drive - TIA,PRE-CONSTRUCTION
0018862,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018862,Toombs,Old Normantown RD From Victory Circle To New Normantown RD-TIA,UNDER-CONSTRUCTION
0018863,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018863,Toombs,Dasher Street From SR 4 To SR 178 - TIA,PRE-CONSTRUCTION
0018864,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018864,Toombs,CS 635/Bulldog Road @ CS 570/Parker Street - TIA,PRE-CONSTRUCTION
0018873,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018873,Toombs,CS 601/NE Main Street From SR 130 To E Of Morris Street-TIA,PRE-CONSTRUCTION
0018874,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018874,Toombs,CS 804/Lastahouse Drive From SR 15 To W Of SR 15 - TIA,PRE-CONSTRUCTION
0018875,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018875,Toombs,CS 739/S Maple Drive From N Maple Drive To N Maple Drive-TIA,PRE-CONSTRUCTION
0018876,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018876,Toombs,Country Club Drive From Mcdonald Drive To Pearl Street - TIA,PRE-CONSTRUCTION
0018877,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018877,Toombs,CS 734/Sharon Drive From Mcswain Drive To Linda Lane - TIA,PRE-CONSTRUCTION
0018878,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018878,Toombs,CS 949/Arlington Drive From SR 30 To Teston Lane - TIA,PRE-CONSTRUCTION
0018879,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018879,Toombs,CS 620/2Nd Ave From Broadfoot Blvd To Lively Street - TIA,PRE-CONSTRUCTION
0018880,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018880,Toombs,City Of Vidalia Striping - TIA,PRE-CONSTRUCTION
0018881,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018881,Toombs,CS 725/Winding Circle From SR 130 To SR 130 - TIA,PRE-CONSTRUCTION
0018882,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018882,Toombs,CS 605/Washington Street From NE Main Street To SR 292 - TIA,PRE-CONSTRUCTION
0018883,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018883,Toombs,CS 669/W 7Th Street From Arnau Street To W Of David Drive-TIA,PRE-CONSTRUCTION
0018884,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018884,Toombs,CS 662/W 2Nd Street From SR 130 To Daughtery Street - TIA,PRE-CONSTRUCTION
0018885,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018885,Toombs,CS 676/Virginia Way From Rigsbee Drive To Waters Drive - TIA,PRE-CONSTRUCTION
0018886,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018886,Toombs,CS 632/Toombs Street From SR 297 To W Of Georgia Street-TIA,PRE-CONSTRUCTION
0018887,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018887,Toombs,CS 935/Swift Creek Road From SR 130 To N Of Brantley Road-TIA,PRE-CONSTRUCTION
0018888,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018888,Toombs,Stella Ave From Ross Way To SR 15 - TIA,PRE-CONSTRUCTION
0018889,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018889,Toombs,Stockyard Road Ext From Stockyard Road To Meadows Pkwy - TIA,PRE-CONSTRUCTION
0018898,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018898,Toombs,Smith Street From SR 30 To S Of Winona Street - TIA,PRE-CONSTRUCTION
0018899,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018899,"Montgomery , Toombs",Shenandoah Drive From Tap Drive To W Grossman Drive - TIA,PRE-CONSTRUCTION
0018900,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018900,Toombs,CS 620/2Nd Ave From Morris Street To Lively Street - TIA,PRE-CONSTRUCTION
0018901,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018901,Toombs,Ross Way From Manor Drive To Prosperity Lane - TIA,PRE-CONSTRUCTION
0018902,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018902,Toombs,CS 616/Roosevelt Street From SR 292 To N Of 13Th Ave - TIA,PRE-CONSTRUCTION
0018903,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018903,Toombs,Rimando Circle From Rimando Drive To Remando Drive - TIA,PRE-CONSTRUCTION
0018904,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018904,Toombs,CS 932/Rigsbee Drive From SR 30 To Waters Drive - TIA,PRE-CONSTRUCTION
0018905,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018905,Toombs,CS 689/Church Street From W 5Th Street To W 3RD Street - TIA,PRE-CONSTRUCTION
0018906,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018906,Toombs,CS 658/Charles Drive From SR 30 To Page Street - TIA,PRE-CONSTRUCTION
0018907,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018907,Toombs,CS 736/Teston Lane From Mcnatt Street To Maple Drive - TIA,PRE-CONSTRUCTION
0018908,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018908,Toombs,Reg Holland Road From Mcnatt Street To W Of Mcnatt Street-TIA,PRE-CONSTRUCTION
0018909,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018909,Toombs,CS 814/Pleasure Court From Aimwell Road To Ross Way - TIA,PRE-CONSTRUCTION
0018910,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018910,Toombs,CS 603/Pine Street From 2Nd Ave To Meadowbrook Street - TIA,PRE-CONSTRUCTION
0018911,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018911,Toombs,CS 812/Opportunity Court From Ross Way To W Of Ross Way-TIA,PRE-CONSTRUCTION
0018912,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018912,Toombs,N Smalley Drive From Cason Drive To W Smalley Drive - TIA,PRE-CONSTRUCTION
0018913,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018913,Toombs,N Grossman Drive From Stevens Street To Stevens Street - TIA,PRE-CONSTRUCTION
0018914,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018914,Toombs,CS 829/Louisiana Drive From SR 297 To Ardella Court - TIA,PRE-CONSTRUCTION
0018915,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018915,Toombs,Knollwood Road From Amberwood Drive To Dogwood Drive - TIA,PRE-CONSTRUCTION
0018916,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018916,Toombs,Lakeside Place From Kissing Bower Road To Willow Drive - TIA,PRE-CONSTRUCTION
0018917,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018917,Toombs,CS 830/Forest Pine Blvd From SR 297 To Lightfoot Court - TIA,PRE-CONSTRUCTION
0018918,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018918,Toombs,CS 796/E Oxley Blvd From SR 292 To W Grossman Drive - TIA,PRE-CONSTRUCTION
0018919,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018919,Toombs,English Oak Drive From W Oxley Blvd To E Of W Oxley Blvd-TIA,PRE-CONSTRUCTION
0018920,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018920,Toombs,CS 681/West Ave From SR 30 To Manning Street - TIA,PRE-CONSTRUCTION
0018921,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018921,Toombs,CS 622/Mlk Jr Ave From Morris Street To Epstein Street - TIA,PRE-CONSTRUCTION
0018922,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018922,Montgomery,Commerce Drive From SR 292 To E Of Commerce Loop - TIA,PRE-CONSTRUCTION
0018923,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018923,Toombs,CS 788/Cason Drive From S Smalley Drive To N Smalley Drive-TIA,PRE-CONSTRUCTION
0018924,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018924,Toombs,CS 755/Barron Street From Lewis Drive To Violet Street - TIA,PRE-CONSTRUCTION
0018925,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018925,Toombs,CS 673/S Broadfoot Blvd From SR 30 To S Of Waters Drive-TIA,PRE-CONSTRUCTION
0018926,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018926,Toombs,CS 661/E 3RD Street From Church Street To Bay Street - TIA,PRE-CONSTRUCTION
0018927,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018927,Toombs,CS 711/Dixon Street From Donovan Street To SR 292 - TIA,PRE-CONSTRUCTION
0018928,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018928,Toombs,CS 693/Bay Street From Pinecrest Drive To E 7Th Street - TIA,PRE-CONSTRUCTION
0018929,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018929,Treutlen,Cedar Grove RD From Montgomery CO Line To Ball Park RD - TIA,PRE-CONSTRUCTION
0018930,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018930,Treutlen,CR 29/Holtons Chapel Road From SR 197 To Harley Lane - TIA,PRE-CONSTRUCTION
0018931,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018931,Treutlen,CR 151/Orianna Road From SR 15 To Laurens County Line - TIA,UNDER-CONSTRUCTION
0018932,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018932,"Emanuel , Treutlen",CR 166/Norristown Road From Crooked Run Road To SR 171 - TIA,UNDER-CONSTRUCTION
0018933,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018933,Treutlen,CS 536/Sarabelle Ave From SR 15 To Abrams Street - TIA,PRE-CONSTRUCTION
0018934,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018934,Treutlen,CS 537/Glenn Street From SR 15 To Sarabelle Ave - TIA,PRE-CONSTRUCTION
0018935,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018935,Treutlen,Manning Street From Georgia Ave To W Mississippi Ave - TIA,PRE-CONSTRUCTION
0018936,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018936,Treutlen,CS 534/Evans Street From SR 15 To Womack Ave - TIA,UNDER-CONSTRUCTION
0018937,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018937,Treutlen,Windcrest Drive From Windy Hill Road To Cascade Circle - TIA,PRE-CONSTRUCTION
0018938,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018938,Treutlen,CS 554/Abrams Street From Evans Street To Sarabelle Ave-TIA,PRE-CONSTRUCTION
0018939,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018939,Wayne,SR 23/US 301 @ Sunset Blvd - TIA,PRE-CONSTRUCTION
0018940,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018940,Wayne,CS 1041/Sunset Blvd From SR 38 To SR 23 - TIA,UNDER-CONSTRUCTION
0018941,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018941,Wayne,New Industrial Park Road From SR 38 To Cul-De-Sac - TIA,UNDER-CONSTRUCTION
0018942,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018942,Wayne,CS 1039/Hinson Mosley Road From Sunset Blvd To SR 38 - TIA,PRE-CONSTRUCTION
0018943,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018943,Wayne,CS 621/Joey Williamson Road From SR 38 To SR 27 - TIA,PRE-CONSTRUCTION
0018944,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018944,Wayne,CR 31/Oglethorpe Road From SR 169 To SR 169 - TIA,UNDER-CONSTRUCTION
0018945,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018945,Wayne,CR 73/Tank Road From SR 27 To Beards Bluff Road - TIA,UNDER-CONSTRUCTION
0018946,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018946,Wayne,Odum Road South From SR 27 To Kville Road - TIA,PRE-CONSTRUCTION
0018947,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018947,Wayne,Odum Screven Road From Odum Road South To SR 38 - TIA,PRE-CONSTRUCTION
0018948,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018948,Wayne,CR 394/Broadhurst Road East From SR 23 To Gardi Road - TIA,PRE-CONSTRUCTION
0018949,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018949,Wayne,S Macon Street & Extension From Sunset Blvd To Spine RD-TIA,UNDER-CONSTRUCTION
0018950,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018950,Wayne,Sunset Blvd From SR 38 To SR 169 - TIA,PRE-CONSTRUCTION
0018951,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018951,Wayne,Great Southern Way From S Macon Street To Sunset Blvd - TIA,UNDER-CONSTRUCTION
0018952,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018952,Wayne,S Sixth Street From W Orange Street To Drennon Drive - TIA,PRE-CONSTRUCTION
0018953,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018953,Wayne,CS 1026/N Fourth Street From Poplar Street To NS #729082C-TIA,PRE-CONSTRUCTION
0018954,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018954,Wayne,CS 796/East Cherry Street From Brunswick Street To SR 27 - TIA,UNDER-CONSTRUCTION
0018955,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018955,Wayne,W Cherry Street From SR 38 To SR 27 - TIA,UNDER-CONSTRUCTION
0018956,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018956,Wayne,Cowboy Road From N Of NS #729082C To Spring Grove Road - TIA,PRE-CONSTRUCTION
0018961,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018961,Wayne,Florie Street From Broadhurst Road To Douglas Street - TIA,UNDER-CONSTRUCTION
0018962,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018962,Wayne,Martha Street From Tarber Street To Tarber Street - TIA,UNDER-CONSTRUCTION
0018963,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018963,Wayne,Sikes Road From Joyner Street To S Of Joyner Street - TIA,PRE-CONSTRUCTION
0018964,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018964,Wayne,Brown Street From Broadhurst Road To Thomas Street - TIA,UNDER-CONSTRUCTION
0018965,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018965,Wheeler,Springhill RD/Sandpit RD From SR 30 To Telfair CO Line - TIA,UNDER-CONSTRUCTION
0018967,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018967,Wheeler,CS 604/Pearl Street From SR 126 To N Broad Street - TIA,PRE-CONSTRUCTION
0018970,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018970,Wheeler,Towns Ave From N Broad Street To W Of N Broad Street - TIA,PRE-CONSTRUCTION
0018971,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018971,Wheeler,CS 602/E Railroad Street From SR 126 To Pine Street - TIA,UNDER-CONSTRUCTION
0018974,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018974,Wheeler,CS 619/S Jefferson Street From SR 30 To 3RD Ave - TIA,PRE-CONSTRUCTION
0018975,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018975,Wheeler,CS 622/Magnolia Lane From 1St Ave To Maple Drive - TIA,PRE-CONSTRUCTION
0018976,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018976,Wheeler,CS 517/N 5Th Street From SR 30 To N Of 7Th Ave - TIA,PRE-CONSTRUCTION
0018977,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018977,Wilcox,CR 254/Cemetery Road From SR 30 To Crisp County Line - TIA,PRE-CONSTRUCTION
0018978,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018978,Wilcox,CR 257/Seville Pleasantview RD From SR 30 To Cardinal RD-TIA,PRE-CONSTRUCTION
0018979,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018979,Wilcox,Bowen Street From Mccambell Street To Abbeville City Limit-TIA,PRE-CONSTRUCTION
0018980,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018980,Wilcox,Irwinville Road From Bowen Street To Abbeville City Limits-TIA,PRE-CONSTRUCTION
0018981,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018981,Wilcox,Halfmoon Road From SR 30 To N Of Easy Street - TIA,PRE-CONSTRUCTION
0018982,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018982,Wilcox,CS 630/Industrial Drive From SR 30 To Cannonville Road-TIA,PRE-CONSTRUCTION
0018983,https://www.dot.ga.gov/applications/geopi/Pages/Dashboard.aspx?ProjectId=0018983,Wilcox,Poor Robin Road From SR 11 To Abbeville City Limits - TIA,PRE-CONSTRUCTION
